,TOTAL,COM 1,COM 2,fcount,ftime
5443,"160,5",4,4.0,131,210.0
5444,"161,5",4,6.0,131,225.0
5445,"160,5",4,6.0,131,240.0
5446,"162,5",6,6.0,131,255.0
5447,"161,5",6,6.0,131,270.0
5448,"159,5",6,6.0,131,300.0
5449,160,6,6.0,131,315.0
5450,160,8,6.0,131,315.0
5451,158,8,6.0,131,345.0
5452,"157,5",10,6.0,131,375.0
5453,160,10,6.0,131,360.0
5454,"159,5",11,6.0,131,360.0
5455,"159,5",11,8.0,131,390.0
5456,"158,5",11,8.0,131,405.0
5457,"156,5",11,8.0,131,435.0
5458,"157,5",13,10.0,131,465.0
5459,"156,5",13,10.0,131,480.0
5460,"155,5",13,10.0,131,495.0
5461,"157,5",15,12.0,131,525.0
5462,157,17,12.0,131,555.0
5463,156,17,12.0,131,570.0
5467,151,17,12.0,131,615.0
5468,"151,5",17,14.0,131,645.0
5469,"150,5",17,14.0,131,660.0
5470,"147,5",17,14.0,131,705.0
5471,"145,5",17,14.0,131,720.0
5472,"144,5",17,14.0,131,735.0
5473,"146,5",17,17.0,131,750.0
5474,"143,5",17,17.0,131,765.0
5475,"144,5",17,19.0,131,780.0
5476,"145,5",17,19.0,131,780.0
5477,"144,5",17,19.0,131,795.0
5478,"142,5",17,19.0,131,825.0
5479,"141,5",17,19.0,131,840.0
5480,143,17,19.0,131,855.0
5481,142,17,20.0,131,870.0
5482,140,17,20.0,131,885.0
5483,"138,5",17,20.0,131,900.0
5484,"140,5",17,22.0,131,915.0
5485,"140,5",17,24.0,131,945.0
5486,"141,5",17,25.0,131,945.0
5487,"144,5",19,25.0,131,960.0
5488,140,19,25.0,131,1005.0
5489,"141,5",20,25.0,131,1005.0
5490,"141,5",20,25.0,131,1020.0
5491,"141,5",20,27.0,131,1020.0
5492,"142,5",22,27.0,131,1035.0
5493,"142,5",22,29.0,131,1065.0
5494,"143,5",22,29.0,131,1080.0
5495,"143,5",24,29.0,131,1080.0
5496,"144,5",24,31.0,131,1095.0
5497,143,24,31.0,131,1125.0
5498,145,24,34.0,131,1140.0
5499,145,24,36.0,131,1170.0
5500,144,24,36.0,131,1185.0
5505,"139,5",24,36.0,131,1215.0
5506,"138,5",24,36.0,131,1230.0
5507,"140,5",27,36.0,131,1245.0
5508,"142,5",27,38.0,131,1260.0
5509,"141,5",27,38.0,131,1275.0
5510,"140,5",27,38.0,131,1290.0
5511,"140,5",29,38.0,131,1305.0
5512,"140,5",29,40.0,131,1335.0
5513,"139,5",29,40.0,131,1365.0
5514,"137,5",29,40.0,131,1380.0
5515,"138,5",29,40.0,131,1395.0
5516,"138,5",29,42.0,131,1395.0
5517,"137,5",29,42.0,131,1410.0
5518,"137,5",29,42.0,131,1440.0
5519,"137,5",31,42.0,131,1440.0
5520,"137,5",33,42.0,131,1485.0
5521,"138,5",33,42.0,131,1485.0
5522,"137,5",33,42.0,131,1500.0
5523,"138,5",36,42.0,131,1530.0
5524,"137,5",38,42.0,131,1575.0
5525,"135,5",38,42.0,131,1590.0
5526,"133,5",38,42.0,131,1620.0
5527,"134,5",38,42.0,131,1620.0
5528,"134,5",39,42.0,131,1635.0
5529,"137,5",39,42.0,131,1635.0
5530,"136,5",40,42.0,131,1635.0
5531,135,42,42.0,131,1680.0
5532,"135,5",42,42.0,131,1680.0
5533,"135,5",42,44.0,131,1680.0
5534,136,44,44.0,131,1725.0
5535,135,44,44.0,131,1740.0
5536,133,44,44.0,131,1770.0
5541,"129,5",47,44.0,131,1815.0
5542,"130,5",47,44.0,131,1815.0
5543,"129,5",49,44.0,131,1860.0
5544,"130,5",49,46.0,131,1875.0
5545,"131,5",51,46.0,131,1890.0
5546,"132,5",51,46.0,131,1905.0
5547,"132,5",51,48.0,131,1905.0
5548,133,51,50.0,131,1935.0
5549,"134,5",51,50.0,131,1935.0
5550,"134,5",51,51.0,131,1935.0
5551,"134,5",51,53.0,131,1965.0
5552,"136,5",53,56.0,131,2010.0
5553,"137,5",55,56.0,131,2025.0
5554,"135,5",55,56.0,131,2055.0
5555,"136,5",55,56.0,131,2055.0
5556,"135,5",55,56.0,131,2070.0
5557,"137,5",55,59.0,131,2085.0
5558,"138,5",57,59.0,131,2100.0
5559,"136,5",57,59.0,131,2115.0
5560,"137,5",57,61.0,131,2160.0
5561,"138,5",57,64.0,131,2175.0
5562,135,57,64.0,131,2220.0
5563,"135,5",57,64.0,131,2220.0
5564,"136,5",57,64.0,131,2220.0
5565,138,60,64.0,131,2250.0
5566,135,60,64.0,131,2280.0
5567,"137,5",60,64.0,131,2280.0
5568,0,62,64.0,131,2340.0
5569,0,62,64.0,131,2325.0
5570,0,65,64.0,131,2370.0
5571,0,65,64.0,131,2385.0
5572,0,65,64.0,131,2400.0
5573,0,65,66.0,131,2385.0
5574,0,65,66.0,131,2395.0
5575,0,65,66.0,131,2400.0
5579,"177,5",72,63.0,176,1205.0
5580,179,75,63.0,176,1820.0
5581,179,75,65.0,176,1845.0
5582,180,75,67.0,176,1875.0
5583,"180,5",75,67.0,176,1875.0
5584,"178,5",78,69.0,176,1965.0
5585,"180,5",78,69.0,176,1965.0
5586,"180,5",80,69.0,176,1965.0
5587,"179,5",80,69.0,176,1980.0
5588,"179,5",80,71.0,176,2010.0
5589,"181,5",80,74.0,176,2025.0
5590,181,82,74.0,176,2055.0
5591,180,82,74.0,176,2070.0
5592,"179,5",84,74.0,176,2100.0
5593,"182,5",84,75.0,176,2100.0
5594,181,84,76.0,176,2115.0
5595,"181,5",86,76.0,176,2130.0
5596,"180,5",86,76.0,176,2145.0
5597,"180,5",88,76.0,176,2190.0
5598,181,88,79.0,176,2220.0
5599,"183,5",92,81.0,176,2265.0
5600,0,92,81.0,176,2310.0
5601,0,92,81.0,176,2325.0
5602,0,94,81.0,176,2340.0
5603,0,94,81.0,176,2355.0
5604,0,94,81.0,176,2370.0
5605,0,95,81.0,176,2400.0
5607,0.0,73,64.0,138,2385.0
5608,0.0,74,64.0,138,2390.0
5609,0.0,74,64.0,138,2400.0
5611,164,2,0.0,176,30.0
5612,165,2,2.0,176,45.0
5613,167,4,4.0,176,75.0
5614,167,4,7.0,176,120.0
5615,165,4,7.0,176,150.0
5616,166,4,9.0,176,165.0
5617,168,5,9.0,176,165.0
5618,166,5,9.0,176,180.0
5619,"166,5",9,11.0,176,255.0
5620,"167,5",11,11.0,176,285.0
5621,"167,5",12,11.0,176,285.0
5622,"166,5",12,11.0,176,300.0
5623,"166,5",12,13.0,176,330.0
5624,"165,5",12,13.0,176,345.0
5625,168,15,15.0,176,375.0
5626,"170,5",15,18.0,176,390.0
5627,"171,5",15,20.0,176,405.0
5628,171,19,20.0,176,465.0
5629,"172,5",19,20.0,176,465.0
5630,173,19,22.0,176,495.0
5631,171,19,22.0,176,525.0
5632,170,21,22.0,176,570.0
5633,169,21,22.0,176,585.0
5635,"168,5",23,24.0,176,645.0
